subject_id,SC_mean_T1,SC_start_T2,SC_transfer,OC_mean_T1,OC_start_T2,OC_transfer,prevChoice_mean_T1,prevChoice_start_T2,prevChoice_transfer
673b723b78a95d45ec47c311,-0.11819175612402363,-0.11721879753394274,0.0009729585900808968,1.7792185384793051,2.8568488620089276,1.0776303235296225,-0.8708481070599771,-0.8719581482999338,-0.0011100412399567272
6747a1d066cd71f10db36d9a,-0.22491050163773724,-0.2209778616232992,0.003932640014438049,5.578400458970158,2.954503906423504,-2.623896552546654,-1.3216683809612353,-1.317203624395432,0.004464756565803363
6767d7cae5619579957091d8,-0.540877051919525,0.1718959816238742,0.7127730335433992,0.05585869188676366,0.05782490887866596,0.001966216991902303,-0.23220131266383737,-1.9687231087379566,-1.7365217960741193
677302ad15f7e3d0c1725fef,0.18081995420571578,0.18814202488602233,0.007322070680306547,0.06971890694066665,0.07293423097855094,0.0032153240378842846,1.269420773915623,1.2705561944487003,0.0011354205330773581
6773edcbb205d22a2e097948,1.172683131792268,1.024046178048764,-0.14863695374350394,0.19554978678388293,-0.006376331667848778,-0.20192611845173172,0.18508322240107603,0.18518276509696846,9.954269589243503e-05
677580b9fa6b77a8332d2237,-3.68086512763349,-3.6809120880819144,-4.696044842456004e-05,0.49415335385555625,-0.294911884039149,-0.7890652378947052,-0.5979272367212433,-0.5990394489636933,-0.0011122122424500613
67792abbab2fa21bf3644c09,-0.08782491948542805,-0.08769106002472833,0.00013385946069971455,0.667394330382663,-1.2615553832466515,-1.9289497136293146,0.3874449162489526,0.39496937441644525,0.0075244581674926425
677948fa843635fdb42a4351,0.06328854378839856,-6.392417092256491,-6.45570563604489,0.4888869267206424,1.3031812599952706,0.8142943332746282,-0.28206133228391045,-0.27997028562652126,0.002091046657389184
67913bb270c5970717520975,0.7905898364029985,0.021330697521649483,-0.769259138881349,-0.7703617106548178,-0.5151787844383465,0.2551829262164713,-0.7340262608876256,-0.15737564595287307,0.5766506149347526
67c3552b821be870e6f02737,-0.5655852710875647,-1.441847987094008,-0.8762627160064432,0.5713326871480643,0.5708797517063342,-0.0004529354417300846,-0.888884570237152,-0.8944842156430411,-0.005599645405889198
67d411652ada0a7584b2558e,-1.26907481859373,-1.2688371605170954,0.0002376580766345615,0.70349117922989,-0.23571249273079814,-0.9392036719606882,1.245355013471827,1.2463730202010699,0.001018006729242904
695c0b495401e21ebd0d17c8,-1.3940049115104123,-1.3951756917408722,-0.0011707802304599113,2.4178034195583256,2.7530219220284025,0.3352185024700769,-0.12589191535769684,-0.13200846640164735,-0.006116551043950508
696c14c4c7de2d012b0911cb,1.6029267722761855,1.6022708851023615,-0.0006558871738240324,-0.8915995059392049,0.31590976913968444,1.2075092750788894,-0.33719775257461154,-0.3369952729623674,0.00020247961224412192
6978c3a72db1c98638d31aa7,0.5021439415239597,0.5021845537240083,4.0612200048584235e-05,-0.356785122276452,-0.3569953302835908,-0.00021020800713883458,-0.2649277234888133,-0.14712877968837007,0.11779894380044326
6978ce449b790cb61d7c52c2,0.9915187318152483,1.33827333657262,0.34675460475737174,0.37693291541279533,0.37773826168573793,0.0008053462729425975,-0.9231869800222418,-0.9237668209516124,-0.0005798409293706897
697913a58dc4a9fc4359367a,1.8010264618706706,1.8044133325782397,0.003386870707569045,0.16141570196457317,0.6644286058742704,0.5030129039096973,-0.38188014294465444,-0.42281677655478633,-0.04093663361013189
69791f7d8a6ca1ff935493cf,-1.2453123683854674,-0.8331605409763029,0.41215182740916456,0.9826401741617626,0.7149801304855783,-0.26766004367618434,-0.20076976537740024,-0.19964500511221758,0.001124760265182656
697a5614745df50effc7531a,-0.4148029886256948,-0.4154721433047559,-0.0006691546790610903,-0.1990090583396952,-0.19900251858678808,6.539752907125385e-06,-0.6892995312744565,-0.6915332926331281,-0.002233761358671593
697a617c5a65b0190b2fd918,0.17764928090871018,-1.1295438152263269,-1.307193096135037,-3.098875486199618,-0.9482126238219916,2.1506628623776263,-0.22921520161108971,-0.2292207779608634,-5.576349773689371e-06
697a8f0105cbab23fe7697f6,4.619897057506573,1.4906126420135706,-3.129284415493002,0.6246219781956467,-0.8867399822516413,-1.5113619604472879,0.11189624171167953,0.11178126975616845,-0.00011497195551107842
697f4a00c858108580e08f4b,-0.7728918889233272,-0.7729286100337942,-3.672111046704174e-05,0.5651908920016206,0.5624579550120996,-0.00273293698952104,-0.3244633302025915,-0.32433502819699733,0.00012830200559416083
6988fa79aa367d8f30d9f395,-0.7977229033899377,-0.8930717911701475,-0.09534888778020978,-0.39166850722610336,-0.39055910106155456,0.0011094061645487985,0.726511387404015,0.7727575048917368,0.04624611748772178
698a1aecb901606f08bb1ecb,-0.868662998799558,-2.6903188678435286,-1.8216558690439706,2.9165897411547035,1.1502073441092624,-1.766382397045441,0.08755962568999691,-1.0703840828359898,-1.1579437085259867
699b3b0cd963c155945362cd,0.3159519609066202,0.31616776105312544,0.0002158001465052406,2.6621111644527007,1.1170144755964955,-1.5450966888562052,-2.7812701104895163,-2.8256939832931542,-0.04442387280363791
69a437b670c7fd03cf034f28,-0.38043356819539376,-0.5091996598906745,-0.12876609169528075,1.5315175474849407,-0.6771532182308734,-2.208670765715814,-0.7947838659441974,-0.7877773450377543,0.007006520906443048
